"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0030539","male genitalia development","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0072283","metanephric renal vesicle morphogenesis","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0034111","negative regulation of homotypic cell-cell adhesion","BP",13,2,3,0.874739853078366,0.346926703272239
"GO:0018119","peptidyl-cysteine S-nitrosylation","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:2000251","positive regulation of actin cytoskeleton reorganization","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:0002693","positive regulation of cellular extravasation","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:1905269","positive regulation of chromatin organization","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0031453","positive regulation of heterochromatin assembly","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0120263","positive regulation of heterochromatin organization","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0070230","positive regulation of lymphocyte apoptotic process","BP",13,2,3,0.874739853078366,0.346926703272239
"GO:0048569","post-embryonic animal organ development","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:0017014","protein nitrosylation","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0001522","pseudouridine synthesis","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:2000831","regulation of steroid hormone secretion","BP",13,4,3,0.418538522362523,0.346926703272239
"GO:2001212","regulation of vasculogenesis","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:0061298","retina vasculature development in camera-type eye","BP",13,0,3,1,0.346926703272239
"GO:0035493","SNARE complex assembly","BP",13,1,3,0.976613286996923,0.346926703272239
"GO:0045064","T-helper 2 cell differentiation","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:0009404","toxin metabolic process","BP",13,3,3,0.669979520916553,0.346926703272239
"GO:0071901","negative regulation of protein serine/threonine kinase activity","BP",89,21,16,0.66650124043006,0.348788996464401
"GO:0060037","pharyngeal system development","BP",23,7,2,0.349719004726886,0.90292223444854
"GO:0034123","positive regulation of toll-like receptor signaling pathway","BP",23,7,3,0.349719004726886,0.736877000226933
"GO:0055075","potassium ion homeostasis","BP",23,7,2,0.349719004726886,0.90292223444854
"GO:0055094","response to lipoprotein particle","BP",23,7,3,0.349719004726886,0.736877000226933
"GO:0034694","response to prostaglandin","BP",23,7,0,0.349719004726886,1
"GO:0030216","keratinocyte differentiation","BP",113,24,20,0.854699805384598,0.350073757184533
"GO:0120163","negative regulation of cold-induced thermogenesis","BP",36,10,7,0.416205195480883,0.352297836871884
"GO:0043268","positive regulation of potassium ion transport","BP",36,10,7,0.416205195480883,0.352297836871884
"GO:0030488","tRNA methylation","BP",36,7,7,0.834650831511062,0.352297836871884
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","BP",61,17,10,0.353548204910287,0.521808597363953
"GO:0006287","base-excision repair, gap-filling","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0071732","cellular response to nitric oxide","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0010457","centriole-centriole cohesion","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0072044","collecting duct development","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0000076","DNA replication checkpoint signaling","BP",12,4,0,0.353780024010181,1
"GO:1904380","endoplasmic reticulum mannose trimming","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0045198","establishment of epithelial cell apical/basal polarity","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0036065","fucosylation","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0001696","gastric acid secretion","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0098856","intestinal lipid absorption","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0070486","leukocyte aggregation","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0044241","lipid digestion","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0099010","modification of postsynaptic structure","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0043217","myelin maintenance","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0048681","negative regulation of axon regeneration","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:2000104","negative regulation of DNA-templated DNA replication","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0002921","negative regulation of humoral immune response","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0030575","nuclear body organization","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0015671","oxygen transport","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:1903543","positive regulation of exosomal secretion","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0032736","positive regulation of interleukin-13 production","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:2001140","positive regulation of phospholipid transport","BP",12,4,0,0.353780024010181,1
"GO:0046827","positive regulation of protein export from nucleus","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0003356","regulation of cilium beat frequency","BP",12,4,0,0.353780024010181,1
"GO:0002730","regulation of dendritic cell cytokine production","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:1902036","regulation of hematopoietic stem cell differentiation","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:2000345","regulation of hepatocyte proliferation","BP",12,4,1,0.353780024010181,0.876967417483306
"GO:1905038","regulation of membrane lipid metabolic process","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0051580","regulation of neurotransmitter uptake","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0047484","regulation of response to osmotic stress","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:2000232","regulation of rRNA processing","BP",12,4,0,0.353780024010181,1
"GO:0090153","regulation of sphingolipid biosynthetic process","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0051969","regulation of transmission of nerve impulse","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0061709","reticulophagy","BP",12,4,0,0.353780024010181,1
"GO:0009111","vitamin catabolic process","BP",12,4,2,0.353780024010181,0.59520941142638
"GO:0048247","lymphocyte chemotaxis","BP",42,12,4,0.355901460922554,0.921676938545648
"GO:0000959","mitochondrial RNA metabolic process","BP",42,12,5,0.355901460922554,0.824794721745381
"GO:0002011","morphogenesis of an epithelial sheet","BP",42,12,5,0.355901460922554,0.824794721745381
"GO:0045604","regulation of epidermal cell differentiation","BP",42,12,6,0.355901460922554,0.684234571299151
"GO:0030317","flagellated sperm motility","BP",92,25,10,0.359274177254853,0.93839276656623
"GO:0097722","sperm motility","BP",92,25,10,0.359274177254853,0.93839276656623
"GO:0000271","polysaccharide biosynthetic process","BP",48,8,9,0.940596227189008,0.359621537415044
"GO:0045685","regulation of glial cell differentiation","BP",48,12,9,0.560612510993774,0.359621537415044
"GO:0034122","negative regulation of toll-like receptor signaling pathway","BP",27,8,2,0.361047474215932,0.944906135191583
"GO:2000403","positive regulation of lymphocyte migration","BP",27,8,4,0.361047474215932,0.648164949874037
"GO:0043368","positive T cell selection","BP",27,8,2,0.361047474215932,0.944906135191583
"GO:0000413","protein peptidyl-prolyl isomerization","BP",27,8,4,0.361047474215932,0.648164949874037
"GO:0032814","regulation of natural killer cell activation","BP",27,8,3,0.361047474215932,0.830360371145694
"GO:1904427","positive regulation of calcium ion transmembrane transport","BP",54,14,10,0.495146280134705,0.361852309271177
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","BP",54,13,10,0.619564988273534,0.361852309271177
"GO:0006699","bile acid biosynthetic process","BP",19,4,4,0.739711159807119,0.362765368255731
"GO:0006335","DNA replication-dependent chromatin assembly","BP",19,2,4,0.969578163613377,0.362765368255731
"GO:0034723","DNA replication-dependent chromatin organization","BP",19,2,4,0.969578163613377,0.362765368255731
"GO:0003382","epithelial cell morphogenesis","BP",19,4,4,0.739711159807119,0.362765368255731
"GO:1904861","excitatory synapse assembly","BP",19,4,4,0.739711159807119,0.362765368255731
"GO:0034755","iron ion transmembrane transport","BP",19,4,4,0.739711159807119,0.362765368255731
"GO:0061440","kidney vasculature development","BP",19,5,4,0.537988911630475,0.362765368255731
"GO:0032400","melanosome localization","BP",19,5,4,0.537988911630475,0.362765368255731
"GO:0031338","regulation of vesicle fusion","BP",19,2,4,0.969578163613377,0.362765368255731
"GO:0061437","renal system vasculature development","BP",19,5,4,0.537988911630475,0.362765368255731
"GO:0090042","tubulin deacetylation","BP",19,4,4,0.739711159807119,0.362765368255731
"GO:0001942","hair follicle development","BP",60,13,11,0.773254103403781,0.363472109005568
"GO:0048640","negative regulation of developmental growth","BP",78,18,14,0.700011720561369,0.365969055982801
"GO:0051384","response to glucocorticoid","BP",102,25,18,0.591095943936046,0.366254605363699
"GO:0060294","cilium movement involved in cell motility","BP",104,28,11,0.368024701936915,0.956927987415528
"GO:0060420","regulation of heart growth","BP",50,14,7,0.368033233661035,0.709472346294644
"GO:0032237","activation of store-operated calcium channel activity","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0007195","adenylate cyclase-inhibiting dopamine receptor signaling pathway","BP",5,2,0,0.368941903264577,1
"GO:1990410","adrenomedullin receptor signaling pathway","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0019694","alkanesulfonate metabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0015838","amino-acid betaine transport","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0030263","apoptotic chromosome condensation","BP",5,2,0,0.368941903264577,1
"GO:0006528","asparagine metabolic process","BP",5,2,0,0.368941903264577,1
"GO:1904158","axonemal central apparatus assembly","BP",5,2,0,0.368941903264577,1
"GO:0060681","branch elongation involved in ureteric bud branching","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0044339","canonical Wnt signaling pathway involved in osteoblast differentiation","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:1902292","cell cycle DNA replication initiation","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0010961","cellular magnesium ion homeostasis","BP",5,2,0,0.368941903264577,1
"GO:0071257","cellular response to electrical stimulus","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0036018","cellular response to erythropoietin","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0071352","cellular response to interleukin-2","BP",5,2,0,0.368941903264577,1
"GO:0071286","cellular response to magnesium ion","BP",5,2,0,0.368941903264577,1
"GO:0071500","cellular response to nitrosative stress","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0009992","cellular water homeostasis","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0034080","CENP-A containing chromatin assembly","BP",5,2,0,0.368941903264577,1
"GO:0061641","CENP-A containing chromatin organization","BP",5,2,0,0.368941903264577,1
"GO:0021626","central nervous system maturation","BP",5,2,0,0.368941903264577,1
"GO:0021683","cerebellar granular layer morphogenesis","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0072566","chemokine (C-X-C motif) ligand 1 production","BP",5,2,0,0.368941903264577,1
"GO:0071921","cohesin loading","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0021540","corpus callosum morphogenesis","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0021957","corticospinal tract morphogenesis","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0046053","dAMP metabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0060232","delamination","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0051103","DNA ligation involved in DNA repair","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0006269","DNA replication, synthesis of RNA primer","BP",5,2,0,0.368941903264577,1
"GO:0034498","early endosome to Golgi transport","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0010668","ectodermal cell differentiation","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0060059","embryonic retina morphogenesis in camera-type eye","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0035768","endothelial cell chemotaxis to fibroblast growth factor","BP",5,2,0,0.368941903264577,1
"GO:0048241","epinephrine transport","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0061966","establishment of left/right asymmetry","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0042726","flavin-containing compound metabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0052696","flavonoid glucuronidation","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0070315","G1 to G0 transition involved in cell differentiation","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0097116","gephyrin clustering involved in postsynaptic density assembly","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:1901656","glycoside transport","BP",5,2,0,0.368941903264577,1
"GO:0071611","granulocyte colony-stimulating factor production","BP",5,2,0,0.368941903264577,1
"GO:1903790","guanine nucleotide transmembrane transport","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0031581","hemidesmosome assembly","BP",5,2,0,0.368941903264577,1
"GO:0120252","hydrocarbon metabolic process","BP",5,2,0,0.368941903264577,1
"GO:0042435","indole-containing compound biosynthetic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0038110","interleukin-2-mediated signaling pathway","BP",5,2,0,0.368941903264577,1
"GO:0006102","isocitrate metabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0006552","leucine catabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:1990379","lipid transport across blood-brain barrier","BP",5,2,0,0.368941903264577,1
"GO:0032802","low-density lipoprotein particle receptor catabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
"GO:0032799","low-density lipoprotein receptor particle metabolic process","BP",5,2,1,0.368941903264577,0.582252622128691
